time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,social_worker_fte,leaver_fte,turnover_rate_fte_%,working_days_lost_fte,absence_rate_fte_%,agency_fte,agency_worker_rate_fte_%,agency_cover_fte,agency_cover_rate_fte_%,vacancy_fte,vacancy_rate_fte_%,vacancy_agency_cover_rate_fte_%,case_holders_fte,cases,caseload_fte,social_worker_headcount,leaver_headcount,turnover_rate_headcount_%,agency_headcount,agency_worker_rate_headcount_%
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,356.6,59.3,16.6,2366.8,2.6,9.8,2.7,5.8,59.2,13.1,3.5,44.4,145.3,2699,18.6,388,77,19.8,10,2.5
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,152,43.5,28.6,2144,5.6,33.3,18,32.5,97.6,35.7,19,91,114,2244,19.7,166,48,28.9,36,17.8
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,230.5,31.8,13.8,1654.5,2.8,68.2,22.8,68.2,100,69.3,23.1,98.5,156.2,2647,16.9,254,34,13.4,73,22.3
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,82.5,10,12.1,698,3.3,45,35.3,30,66.7,34,29.2,88.2,67.8,1179,17.4,88,10,11.4,45,33.8
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,245,44,17.9,3083.8,5,30.8,11.2,30.8,100,39,13.7,79.1,137.8,2399,17.4,276,56,20.3,33,10.7
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,146,10.1,6.9,692,1.9,11.5,7.3,11.4,98.8,30.1,17.1,37.9,92.8,1349,14.5,153,13,8.5,15,8.9
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,787.6,93.3,11.8,5135.3,2.6,25.5,3.1,25.5,100,121,13.3,21.1,434.8,6101,14,826,113,13.7,26,3.1
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,436.8,71.1,16.3,3585,3.2,28.7,6.2,28.6,100,31,6.6,92.4,226.2,2904,12.8,461,81,17.6,31,6.3
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,96.7,16.8,17.4,1311,5.4,44,31.3,44,100,74,43.3,59.5,78.8,1881,23.9,103,18,17.5,44,29.9
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,320.3,49.2,15.4,2419,3,75,19,63.8,85,124.8,28,51.1,122.6,2325,19,432,52,12,75,14.8
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,91.2,16.3,17.9,425,1.8,22.8,20,15,65.9,19.5,17.6,76.9,69,1242,18,96,17,17.7,24,20
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,99.8,18,18,957,3.8,14,12.3,12,85.7,20,16.7,60,61.8,948,15.3,104,19,18.3,14,11.9
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,322.7,40,12.4,1721.6,2.1,17,5,13,76.5,13,3.9,100,x,x,x,352,48,13.6,17,4.6
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,112.4,14.6,13,1085.5,3.8,32.5,22.4,30.8,94.8,39,25.8,79,75.3,1482,19.7,114,18,15.8,34,23
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,71.7,14,19.6,264.5,1.5,6,7.7,6,100,12,14.3,50,39.3,544,13.8,76,15,19.7,6,7.3
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,215.8,33.5,15.5,1582.1,2.9,0,0,0,0,2,0.9,0,117.4,1859,15.8,244,37,15.2,0,0
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,218.2,48.8,22.4,1884.4,3.4,41.1,15.9,37,90,62,22.1,59.7,174.5,3542,20.3,236,59,25,42,15.1
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,313.4,29.8,9.5,1883,2.4,1,0.3,1,100,13,4,7.7,222.8,3705,16.6,348,33,9.5,1,0.3
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,462.7,58,12.5,3088.1,2.6,106,18.6,62.6,59.1,62.6,11.9,100,374.1,7123,19,495,66,13.3,107,17.8
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,71.2,14.1,19.7,311.4,1.7,7,9,5,71.4,5,6.6,100,57.6,1162,20.2,75,17,22.7,7,8.5
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,702,84.2,12,3872.6,2.2,90,11.4,52,57.8,84.1,10.7,61.9,396.1,6685,16.9,754,105,13.9,91,10.8
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,129.8,25.6,19.7,1391,4.2,80,38.1,63.4,79.3,64.9,33.3,97.7,105.5,1999,18.9,136,26,19.1,80,37
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,142.1,25.5,17.9,504.2,1.4,18.6,11.6,18.6,100,22,13.4,84.5,88.6,1436,16.2,150,28,18.7,19,11.2
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,363.4,38.9,10.7,2110.2,2.3,31,7.9,31,100,46,11.2,67.4,237.3,3984,16.8,415,45,10.8,31,7
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,172,12.8,7.5,935,2.1,5,2.8,5,100,23,11.8,21.7,97.5,1582,16.2,187,14,7.5,5,2.6
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,96.8,21.3,22,386,1.6,50,34.1,26,52,85,46.8,30.6,66.8,1228,18.4,105,26,24.8,51,32.7
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,94.1,19,20.2,667.4,2.8,47.6,33.6,27,56.7,37,28.2,73,79.2,1026,13,99,23,23.2,49,33.1
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,180.7,16,8.9,1277.1,2.8,29,13.8,29,100,37,17,78.4,130.3,2540,19.5,198,23,11.6,29,12.8
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,470.8,90.3,19.2,3413,2.9,134,22.2,132,98.5,132,21.9,100,281.2,4902,17.4,533,111,20.8,134,20.1
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,80.8,17.6,21.8,679.5,3.3,12.8,13.7,12.8,100,20.6,20.3,62.1,53.2,834,15.7,85,20,23.5,13,13.3
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,433.4,70.8,16.3,2761,2.5,57.6,11.7,44.6,77.4,44.6,9.3,100,228.2,3802,16.7,470,74,15.7,58,11
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,40.2,14,34.8,314.5,3.1,19,32.1,19,100,25,38.3,76,37.2,644,17.3,42,15,35.7,19,31.1
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,53.7,17,31.6,448.3,3.3,24.7,31.5,18,72.8,18,25.1,100,43.2,619,14.3,57,19,33.3,25,30.5
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,93.3,20.4,21.9,489.5,2.1,3.6,3.7,3.6,100,7.8,7.7,46.2,54.1,755,14,107,25,23.4,4,3.6
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,146.4,28.2,19.3,1351.6,3.6,8,5.2,6,75,6,3.9,100,106.4,2078,19.5,162,33,20.4,8,4.7
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",268.7,40.8,15.2,2141,3.1,10.2,3.6,7.5,73.9,10,3.6,75,153.7,2691,17.5,311,61,19.6,11,3.4
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,239.2,25.8,10.8,2767.9,4.6,7.6,3.1,7.6,100,33.1,12.2,23,136.6,2215,16.2,264,30,11.4,8,2.9
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,316.7,46.6,14.7,2544,3.2,57,15.3,38.3,67.2,75.2,19.2,51,266.2,5205,19.6,345,52,15.1,57,14.2
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,199.3,26.2,13.2,1258.2,2.5,21,9.5,19,90.5,26,11.5,73.1,121.3,2186,18,216,32,14.8,21,8.9
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,264,55.6,21.1,2359,3.5,175,39.9,136.3,77.9,136.3,34,100,310.5,4847,15.6,296,68,23,175,37.2
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,2,0,0,c,c,1,33.3,0,0,0,0,0,2,27,13.5,2,0,0,1,33.3
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,83.8,18.3,21.8,c,c,11.6,12.2,11.6,100,11.6,12.2,100,58.8,887,15.1,95,21,22.1,13,12
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,165.4,20,12.1,423.3,1,13.6,7.6,7.6,55.9,9,5.2,84.4,89.8,1631,18.2,170,21,12.4,15,8.1
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,97.5,11.3,11.6,989.5,4,5,4.9,5,100,10,9.3,50,74.7,1017,13.6,109,18,16.5,5,4.4
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,233.2,64.1,27.5,1084.6,1.8,47.3,16.9,36.2,76.5,80.5,25.7,45,129,1973,15.3,253,74,29.2,62,19.7
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,115.5,22,19.1,761,2.6,28.6,19.8,26.8,93.7,34.2,22.9,78.3,78.6,1531,19.5,123,28,22.8,29,19.1
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,87.7,29,33.1,431.5,1.9,86,49.5,85.6,99.5,102,53.8,83.9,114.9,1898,16.5,95,29,30.5,86,47.5
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,72.5,14.3,19.7,x,x,33.7,31.7,25,74.2,26.9,27.1,92.9,56,1140,20.4,79,16,20.3,35,30.7
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,207.2,46,22.2,1706.2,3.3,19.5,8.6,7.7,39.3,30,12.6,25.6,118,2513,21.3,226,49,21.7,27,10.7
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,182.4,35,19.2,938,2,35.5,16.3,28.1,79.2,52.6,22.4,53.4,105.8,1521,14.4,193,39,20.2,44,18.6
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,7.6,0,0,30,1.6,0.6,7.3,0.4,66.7,0.4,5,100,4,62,15.5,8,0,0,1,11.1
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,170.6,21.2,12.4,660.4,1.5,65,27.6,43,66.2,43,20.1,100,164.3,2835,17.3,175,23,13.1,66,27.4
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,137.5,36,26.2,346,1,17,11,17,100,17,11,100,89.1,1145,12.9,143,37,25.9,17,10.6
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,140.6,36.9,26.2,835.3,2.3,62.5,30.8,48,76.8,77,35.4,62.3,108.8,1971,18.1,143,40,28,67,31.9
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,214.4,18.6,8.7,1054,1.9,31,12.6,31,100,31,12.6,100,114,1596,14,228,19,8.3,31,12
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,143.1,23.4,16.4,89,0.2,6,4,6,100,10,6.5,60,57.4,725,12.6,151,27,17.9,6,3.8
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,162.3,31,19.1,3025,7.4,104.9,39.3,104.9,100,108,40,97.1,141,2159,15.3,166,35,21.1,108,39.4
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,153.3,25,16.3,232,0.6,66,30.1,54,81.8,85,35.7,63.5,116,1667,14.4,164,26,15.9,66,28.7
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,161.2,39.8,24.7,2145.9,5.3,80,33.2,68,85,68,29.7,100,136.8,2445,17.9,164,40,24.4,80,32.8
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,229,38,16.6,1360,2.3,71.8,23.9,43.8,60.9,56,19.6,78.1,173.3,2732,15.8,254,40,15.7,72,22.1
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,215.1,35,16.3,1344.3,2.5,117,35.2,117,100,117,35.2,100,142.2,2336,16.4,225,35,15.6,117,34.2
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,150.4,47.8,31.8,236,0.6,81.7,35.2,50.5,61.8,87.8,36.8,57.5,113,1971,17.4,157,59,37.6,84,34.9
2018,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,123.4,31,25.1,204,0.7,12,8.9,12,100,15,10.8,80,79.8,1016,12.7,125,31,24.8,12,8.8
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,133.7,22.4,16.8,497.5,1.5,51,27.6,51,100,56,29.5,91.1,104.1,1905,18.3,137,25,18.2,51,27.1
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,138.8,30.4,21.9,651.1,1.9,55,28.4,45,81.8,56,28.7,80.4,99.8,1720,17.2,147,33,22.4,85,36.6
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,180.1,40.9,22.7,920.3,2,41,18.5,24,58.5,33.5,15.7,71.6,93.2,1298,13.9,187,43,23,41,18
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,115.5,31,26.8,465,1.6,69,37.4,68,98.6,68,37.1,100,141.6,2051,14.5,118,31,26.3,69,36.9
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,156.6,3,1.9,1055.9,2.7,77,33,71,92.2,71,31.2,100,120.8,1772,14.7,170,3,1.8,77,31.2
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,205.2,37.5,18.3,1673,3.2,179.4,46.6,112,62.4,114,35.7,98.2,245.1,4061,16.6,209,41,19.6,182,46.5
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,187,40.5,21.7,1574.6,3.3,38.5,17.1,38.5,100,76,28.9,50.7,90.4,1340,14.8,203,44,21.7,40,16.5
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,166.3,22.8,13.7,1314.7,3.1,19.6,10.5,16.7,85.2,20,10.7,83.5,100.4,1699,16.9,172,26,15.1,25,12.7
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,230.6,13.6,5.9,1714,2.9,17,6.9,6,35.3,21,8.3,28.6,142.4,1999,14,241,17,7.1,17,6.6
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,129.6,23.6,18.2,534.6,1.6,27.6,17.6,23.6,85.5,24,15.6,98.3,85.2,1414,16.6,136,26,19.1,28,17.1
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,103.8,33.4,32.2,585,2.2,53,33.8,52,98.1,53.6,34,97,65,1042,16,107,38,35.5,53,33.1
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,124.7,23.4,18.8,654.4,2.1,62,33.2,62,100,73,36.9,84.9,100,1682,16.8,127,26,20.5,62,32.8
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,162,24,14.8,372.5,0.9,41,20.2,37,90.2,41.2,20.3,89.8,114,1947,17.1,165,25,15.2,42,20.3
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,127.7,31.6,24.7,284.7,0.9,32,20,16,50,16,11.1,100,93.6,1120,12,129,35,27.1,32,19.9
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,121.2,18.1,14.9,588.6,1.9,28.3,18.9,22,77.9,25.6,17.4,85.9,80.9,1432,17.7,127,21,16.5,29,18.6
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,140.7,39.5,28.1,675.5,1.9,37,20.8,x,x,46.6,24.9,x,75.6,1265,16.7,153,40,26.1,41,21.1
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,110.5,28.1,25.5,773.2,2.8,42,27.5,42,100,48,30.3,87.5,70.6,1123,15.9,115,33,28.7,42,26.8
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,125.1,28.8,23,712.7,2.3,55,30.5,55,100,55,30.5,100,94,1606,17.1,129,36,27.9,55,29.9
2017,Reporting year,National,E92000001,England,,,,,,28495.7,3879.9,13.6,226311.5,3.1,5343.2,15.8,3864.7,74.2,5822.6,17,67.5,17840.6,317702,17.8,30663,4497,14.7,5690,15.7
2017,Reporting year,Regional,E92000001,England,E12000001,North East,,,,1769.1,233.1,13.2,15287.2,3.4,255.3,12.6,182.6,71.5,230.1,11.5,79.4,1129.2,20721,18.3,1874,262,14,267,12.5
2017,Reporting year,Regional,E92000001,England,E12000002,North West,,,,4130.6,515.8,12.5,35348.3,3.4,572.2,12.2,360.6,63,641.7,13.4,56.2,2429.7,47132,19.4,4380,579,13.2,581,11.7
2017,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,3395.7,397.9,11.7,32545.5,3.8,286.5,7.8,162.5,56.7,286,7.8,56.8,1921,34768,18.1,3680,462,12.6,309,7.7
2017,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,2039,271.5,13.3,15487,3,437,17.7,356.2,81.5,552,21.3,64.5,1294.8,23677,18.3,2215,340,15.3,489,18.1
2017,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,3053.7,431.1,14.1,33443.5,4.3,614,16.7,466.5,76,723.6,19.2,64.5,1997.8,37401,18.7,3303,500,15.1,680,17.1
2017,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,2713.8,305.8,11.3,17054.3,2.5,368,11.9,320.8,87.2,542.4,16.7,59.2,1667.4,26854,16.1,2947,356,12.1,397,11.9
2017,Reporting year,Regional,E92000001,England,E12000007,London,,,,4742.9,845.3,17.8,25385.4,2.1,1708.5,26.5,1245.2,74.6,1636.3,25.7,77.2,3034.1,48940,16.1,4958,941,19,1776,26.4
2017,Reporting year,Regional,E92000001,England,E12000008,South East,,,,4092.8,509.8,12.5,25908,2.5,708.7,14.8,482.4,78.3,731,15.2,73.1,2629.5,47738,18.2,4463,612,13.7,717,13.8
2017,Reporting year,Regional,E92000001,England,E12000009,South West,,,,2558.1,369.7,14.5,25852.3,4,392.9,13.3,287.9,73.3,479.6,15.8,60,1737.1,30471,17.5,2843,445,15.7,474,14.3
2017,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,2177.6,347.1,15.9,10096,1.8,833.7,27.7,522.4,62.7,674.9,23.7,77.4,1414.3,22639,16,2282,393,17.2,865,27.5
2017,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,2565.3,498.2,19.4,15289.5,2.4,874.8,25.4,722.7,86.6,961.4,27.3,77.1,1619.8,26301,16.2,2676,548,20.5,911,25.4
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,73.8,19.2,26,453.7,2.4,26.8,26.6,10.8,40.2,14.6,16.5,74,58.4,730,12.5,81,22,27.2,28,25.7
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,256.8,30.6,11.9,2432.6,3.7,49,16,24,49,43,14.3,55.8,170.4,3203,18.8,281,37,13.2,49,14.8
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,133.5,2,1.5,1681.7,5,24.7,15.6,24.5,99.2,25,15.8,98,87.1,1503,17.3,142,2,1.4,27,16
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,108.8,23.3,21.4,1008.2,3.7,10,8.4,8,80,8,6.8,100,71.2,1152,16.2,113,25,22.1,10,8.1
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,164.7,16.5,10,728,1.7,2,1.2,2,100,7,4.1,28.6,101.4,1769,17.4,171,18,10.5,2,1.2
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,244.2,43.4,17.8,3583,5.8,22,8.3,13,59.1,13,5.1,100,128.2,2302,18,266,47,17.7,22,7.6
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,92.2,21.4,23.2,7,0,10.4,10.1,10.4,100,12,11.5,86.7,54.4,1019,18.7,97,26,26.8,11,10.2
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,194.2,16.3,8.4,1764.9,3.6,9,4.4,0,0,0,0,0,111.1,2139,19.3,207,19,9.2,9,4.2
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,91.1,17.6,19.3,671.9,2.9,7,7.1,7,100,7,7.1,100,58,1071,18.5,96,19,19.8,7,6.8
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,114.7,11.5,10,1272,4.4,12,9.5,5,41.7,5,4.2,100,68,1201,17.7,119,13,10.9,12,9.2
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,126.7,16.1,12.7,1019.2,3.2,14.4,10.2,11,76.1,25.5,16.8,43,84,1671,19.9,132,18,13.6,22,14.3
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,168.4,15.2,9,665,1.6,68,28.8,67,98.5,70,29.4,95.7,137,2961,21.6,169,16,9.5,68,28.7
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,115.2,26,22.6,1264.9,4.3,10.6,8.4,9.6,90.6,21,15.4,45.7,59.4,1413,23.8,120,29,24.2,11,8.4
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,134.8,35.4,26.3,922.5,2.7,13,8.8,13,100,19,12.4,68.4,72.3,1397,19.3,145,37,25.5,13,8.2
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,184.8,18.4,10,2423.5,5.2,8,4.1,2.8,35.1,13,6.6,21.6,98.9,1938,19.6,199,22,11.1,8,3.9
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,118.8,15.6,13.1,1283.5,4.3,7,5.6,7,100,17,12.5,41.2,64.5,1320,20.5,125,17,13.6,8,6
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,167.3,34.6,20.7,1115.5,2.6,11.8,6.6,10.8,91.5,16,8.7,67.5,97,1960,20.2,178,37,20.8,12,6.3
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,161.1,25.8,16,1246.5,3.1,20,11,20,100,20.5,11.3,97.6,82,1669,20.4,176,33,18.8,20,10.2
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,244.5,22.1,9,1779.2,2.9,45.7,15.7,34.5,75.5,56.8,18.9,60.7,136.4,2705,19.8,262,24,9.2,47,15.2
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,87.9,13.8,15.7,1303.5,5.9,4.5,4.9,2.5,55.5,2.5,2.8,100,49.8,1046,21,91,14,15.4,5,5.2
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,109.9,16,14.6,841,3,1,0.9,1,100,1,0.9,100,58.3,984,16.9,115,16,13.9,1,0.9
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,474,23,4.9,3231,2.7,61.4,11.5,61.4,100,82.5,14.8,74.4,326.5,5072,15.5,508,28,5.5,65,11.3
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,209.3,24.5,11.7,2812,5.3,25,10.7,12,48,12,5.4,100,128.5,2870,22.3,215,26,12.1,25,10.4
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,438.3,38.5,8.8,3290.5,3,75.5,14.7,75.5,100,152.3,25.8,49.6,227.5,4354,19.1,449,38,8.5,76,14.5
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,159.2,15,9.4,383.5,1,35,18,3,8.6,3,1.8,100,113.1,2374,21,165,14,8.5,35,17.5
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,160.1,32.8,20.5,728.8,1.8,16,9.1,16,100,21,11.6,76.2,91.2,1597,17.5,171,35,20.5,16,8.6
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,206.7,26.6,12.9,1945,3.7,18,8,7,38.9,7,3.3,100,107.2,2480,23.1,223,32,14.3,18,7.5
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,140.5,17.6,12.5,1542,4.3,6,4.1,6,100,32.5,18.8,18.5,85.3,1855,21.7,150,20,13.3,6,3.8
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,128.3,13,10.1,1239,3.8,8,5.9,4.5,56.3,11.9,8.5,37.8,67.2,1525,22.7,145,19,13.1,8,5.2
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,165.3,27.1,16.4,1658.7,4,12.8,7.2,2,15.7,2,1.2,100,83.3,1686,20.2,181,29,16,14,7.2
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,116.7,16.7,14.3,462.2,1.6,82,41.3,4,4.9,4,3.3,100,111,2196,19.8,126,23,18.3,82,39.4
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,119.2,16.7,14,1257,4.2,16,11.8,16,100,52.9,30.7,30.3,70.7,1165,16.5,130,20,15.4,16,11
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,121.8,8.4,6.9,701,2.3,19,13.5,19,100,28.7,19.1,66.2,78,1726,22.1,125,13,10.4,19,13.2
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,182.2,25.1,13.8,1512.5,3.3,0,0,0,0,9,4.7,0,97.8,1788,18.3,188,30,16,0,0
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,184.8,23,12.4,2405.1,5.1,76,29.1,33,43.4,56,23.3,58.9,123.9,2012,16.2,193,23,11.9,76,28.3
