time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Anypoint_episodes,Anypoint_episodes_rate,Anypoint_child,Anypoint_child_rate,Started_episodes,Started_episodes_rate,Started_child,Started_child_rate,Ended_episodes,Ended_episodes_rate,Ended_child,Ended_child_rate,At31_episodes,At31_episodes_rate,Awaiting_assessment,Awaiting_assessment_rate
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Children in Need,1501,329.7,1431,314.3,812,178.4,787,172.9,707,155.3,686,150.7,794,174.4,16,3.5
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Children in Need,2598,541.9,2519,525.4,1111,231.7,1086,226.5,953,198.8,937,195.4,1645,343.1,152,31.7
2019,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Children in Need,3872,577.8,3700,552.1,2276,339.6,2191,326.9,1656,247.1,1614,240.8,2216,330.7,275,41
2018,Reporting year,National,E92000001,England,,,,,,Children in Need,753840,635.2,705060,594.1,406770,342.8,382180,322.1,349130,294.2,331910,279.7,404710,341,26130,22
2018,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Children in Need,46150,874.9,42950,814.3,23790,451,22380,424.2,21880,414.8,20850,395.4,24270,460.2,620,11.8
2018,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Children in Need,107710,697.9,100790,653.1,56520,366.2,53170,344.5,49210,318.9,46960,304.3,58500,379,2920,18.9
2018,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Children in Need,79890,689.6,74460,642.8,44060,380.4,41400,357.4,37780,326.1,35890,309.8,42110,363.5,1810,15.6
2018,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Children in Need,52720,533.2,50530,511,26120,264.2,25320,256.1,23140,234,22400,226.6,29580,299.2,2360,23.9
2018,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Children in Need,87440,681.6,81520,635.4,47600,371,44490,346.8,41230,321.4,38910,303.3,46210,360.2,3280,25.6
2018,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Children in Need,60340,455.6,57390,433.3,30180,227.9,28840,217.8,25790,194.8,24780,187.1,34550,260.8,2350,17.7
2018,Reporting year,Regional,E92000001,England,E12000007,London,,,,Children in Need,136380,681.4,128980,644.4,76120,380.3,72170,360.6,63570,317.6,61050,305,72810,363.8,6040,30.2
2018,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Children in Need,117840,606.2,107780,554.5,66700,343.1,61000,313.8,56120,288.7,52160,268.3,61720,317.5,4800,24.7
2018,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Children in Need,65370,596.2,60660,553.3,35680,325.4,33430,304.9,30410,277.4,28900,263.6,34960,318.8,1950,17.8
2018,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Children in Need,58510,793.3,55450,751.7,32760,444.1,31000,420.3,27050,366.8,26030,352.9,31460,426.5,3780,51.3
2018,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Children in Need,77870,616.1,73530,581.8,43360,343.1,41170,325.7,36520,288.9,35020,277.1,41350,327.2,2260,17.9
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Children in Need,1351,601.1,1276,567.7,617,274.5,587,261.2,451,200.7,439,195.3,900,400.4,12,5.3
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Children in Need,7639,759.8,7072,703.4,4013,399.1,3808,378.8,4069,404.7,3830,380.9,3570,355.1,59,5.9
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Children in Need,2576,647.6,2482,623.9,1030,258.9,991,249.1,873,219.5,855,214.9,1703,428.1,12,3
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Children in Need,2201,1097.8,2097,1045.9,1012,504.7,976,486.8,836,417,796,397,1365,680.8,22,11
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Children in Need,3388,1045.8,3258,1005.7,1581,488,1535,473.8,1157,357.1,1137,351,2231,688.7,45,13.9
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Children in Need,5015,871.5,4737,823.2,2551,443.3,2408,418.5,2179,378.7,2157,374.8,2836,492.8,277,48.1
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Children in Need,2673,653.9,2475,605.5,1354,331.2,1259,308,1409,344.7,1328,324.9,1264,309.2,42,10.3
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Children in Need,4957,841.2,4618,783.7,2418,410.3,2278,386.6,2265,384.4,2200,373.3,2692,456.8,15,2.5
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Children in Need,2246,816.2,2153,782.4,1117,405.9,1072,389.5,955,347,919,334,1291,469.1,29,10.5
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Children in Need,2855,964.2,2600,878.1,1751,591.4,1578,532.9,1511,510.3,1424,480.9,1344,453.9,41,13.8
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Children in Need,4404,1018.3,4010,927.2,2351,543.6,2171,502,2230,515.6,2090,483.2,2174,502.7,7,1.6
2018,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Children in Need,6840,1256.3,6169,1133.1,3990,732.9,3712,681.8,3941,723.9,3679,675.7,2899,532.5,59,10.8
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Children in Need,3479,900,3251,841,1757,454.5,1672,432.5,1789,462.8,1722,445.5,1690,437.2,c,c
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Children in Need,3804,1322.7,3548,1233.7,1904,662,1777,617.9,2008,698.2,1913,665.2,1796,624.5,43,15
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Children in Need,4184,620.5,3974,589.3,2170,321.8,2067,306.5,2011,298.2,1945,288.4,2173,322.2,39,5.8
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Children in Need,3097,718.3,2843,659.4,1684,390.6,1530,354.9,1689,391.8,1597,370.4,1408,326.6,44,10.2
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Children in Need,3753,494.9,3515,463.5,1891,249.4,1782,235,1571,207.2,1496,197.3,2182,287.7,58,7.6
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Children in Need,3971,590.2,3731,554.5,1850,275,1755,260.8,1676,249.1,1630,242.3,2295,341.1,86,12.8
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Children in Need,5585,603,5239,565.6,2798,302.1,2670,288.3,2280,246.2,2211,238.7,3305,356.8,40,4.3
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Children in Need,1950,686.4,1861,655.1,977,343.9,960,337.9,758,266.8,729,256.6,1192,419.6,16,5.6
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Children in Need,2106,639.5,2020,613.4,1005,305.2,961,291.8,933,283.3,898,272.7,1173,356.2,11,3.3
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Children in Need,15044,607,14262,575.4,7513,303.1,7165,289.1,6072,245,5835,235.4,8972,362,418,16.9
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Children in Need,7681,821,6996,747.8,4508,481.9,4116,440,3864,413,3620,386.9,3817,408,68,7.3
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Children in Need,10135,836.3,9576,790.2,5790,477.8,5490,453,4501,371.4,4347,358.7,5634,464.9,1508,124.4
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Children in Need,4865,823.6,4614,781.1,2685,454.6,2564,434.1,2001,338.8,1936,327.8,2864,484.9,93,15.7
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Children in Need,3387,649.7,3250,623.5,1766,338.8,1698,325.7,1272,244,1241,238.1,2115,405.7,80,15.3
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Children in Need,4192,753.2,3988,716.5,2140,384.5,2055,369.2,1962,352.5,1934,347.5,2230,400.7,71,12.8
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Children in Need,3501,654.2,3318,620,1807,337.7,1735,324.2,1336,249.7,1294,241.8,2165,404.6,49,9.2
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Children in Need,2712,740.1,2582,704.6,1143,311.9,1079,294.5,1143,311.9,1107,302.1,1569,428.2,30,8.2
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Children in Need,3768,598.9,3494,555.4,2143,340.6,2020,321.1,1757,279.3,1656,263.2,2011,319.7,51,8.1
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Children in Need,4415,889.3,4043,814.4,2321,467.5,2165,436.1,1905,383.7,1791,360.8,2510,505.6,18,3.6
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Children in Need,3034,545.3,2752,494.6,1669,300,1465,263.3,1532,275.3,1409,253.2,1502,269.9,59,10.6
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Children in Need,2109,472.4,2015,451.3,816,182.8,794,177.8,861,192.9,846,189.5,1248,279.5,41,9.2
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Children in Need,5761,846.3,5129,753.4,3738,549.1,3355,492.8,4029,591.8,3654,536.8,1732,254.4,66,9.7
2018,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Children in Need,5173,764,4791,707.6,2447,361.4,2290,338.2,2260,333.8,2146,317,2913,430.2,24,3.5
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Children in Need,3279,653.4,3042,606.2,1790,356.7,1688,336.4,1767,352.1,1671,333,1512,301.3,90,17.9
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Children in Need,8932,630.8,8339,588.9,5554,392.2,5139,362.9,4456,314.7,4238,299.3,4476,316.1,147,10.4
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Children in Need,3856,835.2,3409,738.4,2548,551.9,2242,485.6,2402,520.3,2154,466.6,1454,314.9,50,10.8
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Children in Need,5638,856,5136,779.8,3322,504.3,3064,465.2,2731,414.6,2540,385.6,2907,441.3,58,8.8
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Children in Need,4519,721.4,4105,655.4,2621,418.4,2404,383.8,2521,402.5,2346,374.5,1998,319,109,17.4
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Children in Need,7040,1247,6480,1147.8,3795,672.2,3548,628.5,3278,580.6,3046,539.6,3762,666.4,73,12.9
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Children in Need,4935,494.4,4761,477,2337,234.1,2266,227,2473,247.8,2393,239.7,2462,246.7,39,3.9
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Children in Need,9774,587.8,9349,562.3,4792,288.2,4679,281.4,3878,233.2,3802,228.7,5896,354.6,349,21
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Children in Need,4002,1163.6,3714,1079.9,2045,594.6,1885,548.1,1864,542,1745,507.4,2138,621.7,35,10.2
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Children in Need,1773,496.9,1722,482.6,909,254.8,888,248.9,739,207.1,728,204,1034,289.8,64,17.9
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Children in Need,5470,465.2,5179,440.4,3155,268.3,3008,255.8,2488,211.6,2403,204.3,2982,253.6,93,7.9
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Children in Need,5098,895.2,4753,834.6,2779,488,2672,469.2,1983,348.2,1911,335.6,3115,547,25,4.4
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Children in Need,7770,665.8,7219,618.6,3935,337.2,3724,319.1,4117,352.8,3979,341,3653,313,101,8.7
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Children in Need,5487,765.9,5101,712,3470,484.4,3260,455.1,2160,301.5,2071,289.1,3327,464.4,488,68.1
2018,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Children in Need,2318,634.7,2154,589.7,1011,276.8,932,255.2,921,252.2,866,237.1,1397,382.5,92,25.2
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Children in Need,4678,784,4477,750.3,2319,388.6,2259,378.6,1842,308.7,1808,303,2836,475.3,240,40.2
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Children in Need,8016,523.6,7713,503.8,3623,236.6,3532,230.7,2587,169,2542,166,5429,354.6,675,44.1
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Children in Need,4248,507.1,4100,489.4,2163,258.2,2083,248.6,1686,201.2,1650,196.9,2562,305.8,13,1.6
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Children in Need,5971,431.4,5672,409.8,3035,219.3,2910,210.2,3843,277.7,3545,256.1,2128,153.7,213,15.4
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Children in Need,7249,501.1,6809,470.7,3618,250.1,3477,240.4,3800,262.7,3666,253.4,3449,238.4,271,18.7
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Children in Need,9083,540.8,8708,518.5,4265,253.9,4159,247.6,3653,217.5,3582,213.3,5430,323.3,332,19.8
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Children in Need,5749,846.2,5480,806.6,3007,442.6,2894,426,2731,402,2655,390.8,3018,444.2,94,13.8
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Children in Need,7342,443.7,7200,435.1,3900,235.7,3814,230.5,2842,171.7,2807,169.6,4500,271.9,499,30.2
2018,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Children in Need,388,499.7,369,475.2,193,248.6,189,243.4,156,200.9,148,190.6,232,298.8,27,34.8
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Children in Need,18164,630.5,16714,580.2,10731,372.5,9859,342.2,9164,318.1,8510,295.4,9000,312.4,839,29.1
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Children in Need,7408,954.8,6823,879.4,4314,556,3987,513.9,3822,492.6,3606,464.8,3586,462.2,202,26
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Children in Need,5190,754.2,4799,697.4,2742,398.5,2526,367.1,2475,359.7,2309,335.6,2715,394.6,282,41
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Children in Need,1913,532.4,1848,514.3,987,274.7,949,264.1,598,166.4,583,162.2,1315,366,111,30.9
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Children in Need,7378,910,6855,845.5,4470,551.3,4202,518.3,3717,458.4,3513,433.3,3661,451.5,56,6.9
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Children in Need,1933,323.8,1869,313.1,862,144.4,831,139.2,726,121.6,708,118.6,1207,202.2,20,3.4
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Children in Need,3149,674.1,2897,620.2,1837,393.2,1715,367.1,1646,352.4,1560,333.9,1503,321.7,115,24.6
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Children in Need,9415,557.3,8960,530.4,4677,276.9,4499,266.3,3374,199.7,3271,193.6,6041,357.6,239,14.1
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Children in Need,5580,974.3,5261,918.6,2724,475.6,2583,451,2380,415.6,2305,402.5,3200,558.7,72,12.6
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Children in Need,2869,714.7,2696,671.6,1531,381.4,1433,357,1490,371.2,1404,349.8,1379,343.5,50,12.5
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Children in Need,4716,701.7,4480,666.6,2493,370.9,2398,356.8,2001,297.7,1936,288,2715,404,444,66.1
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Children in Need,6413,560.5,6092,532.4,3002,262.4,2910,254.3,2521,220.3,2416,211.1,3892,340.1,274,23.9
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Children in Need,7051,1173.4,6343,1055.6,4568,760.2,4119,685.5,4442,739.2,4072,677.6,2609,434.2,523,87
2018,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Children in Need,6261,535.4,5882,503,2657,227.2,2474,211.6,2875,245.9,2721,232.7,3386,289.6,54,4.6
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Children in Need,2390,609.3,2289,583.6,1148,292.7,1114,284,844,215.2,825,210.3,1546,394.1,142,36.2
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Children in Need,6459,480.1,6060,450.5,3450,256.5,3273,243.3,3034,225.5,2896,215.3,3425,254.6,394,29.3
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Children in Need,2305,375.1,2224,361.9,1078,175.4,1035,168.4,949,154.4,930,151.3,1356,220.7,c,c
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Children in Need,11184,363.1,10835,351.8,5029,163.3,4896,158.9,3564,115.7,3504,113.8,7620,247.4,1220,39.6
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Children in Need,8091,300.5,7875,292.4,3452,128.2,3371,125.2,3038,112.8,2968,110.2,5053,187.6,107,4
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Children in Need,3404,596.7,3265,572.4,1656,290.3,1623,284.5,1155,202.5,1127,197.6,2249,394.3,16,2.8
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Children in Need,10422,613,9754,573.7,5837,343.3,5497,323.3,5633,331.3,5316,312.7,4789,281.7,213,12.5
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Children in Need,4208,841.4,3845,768.9,2437,487.3,2219,443.7,2557,511.3,2387,477.3,1651,330.1,39,7.8
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Children in Need,2349,600.5,2205,563.7,1271,324.9,1203,307.6,1026,262.3,972,248.5,1323,338.2,64,16.4
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Children in Need,6557,428.8,6134,401.2,3493,228.4,3292,215.3,2907,190.1,2783,182,3650,238.7,111,7.3
2018,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Children in Need,2970,693.5,2903,677.9,1333,311.3,1318,307.8,1087,253.8,1071,250.1,1883,439.7,41,9.6
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Children in Need,1973,702.9,1799,640.9,1191,424.3,1088,387.6,980,349.1,928,330.6,993,353.7,56,19.9
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Children in Need,4148,813.6,3711,727.9,2227,436.8,1994,391.1,1973,387,1778,348.8,2175,426.6,224,43.9
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,Children in Need,7444,604.8,6797,552.3,4849,394,4485,364.4,3730,303.1,3511,285.3,3714,301.8,319,25.9
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Children in Need,5848,551.5,5518,520.3,3070,289.5,2874,271,2714,255.9,2595,244.7,3134,295.5,180,17
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Children in Need,15701,554.2,14105,497.9,7968,281.2,7070,249.5,7416,261.8,6720,237.2,8285,292.4,683,24.1
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Children in Need,2202,878.9,1965,784.3,1091,435.4,947,378,972,387.9,852,340.1,1230,490.9,107,42.7
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Children in Need,20245,602.4,18852,560.9,11897,354,11050,328.8,10226,304.3,9655,287.3,10019,298.1,328,9.8
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Children in Need,3047,476.5,2952,461.7,1506,235.5,1468,229.6,1102,172.3,1084,169.5,1945,304.2,25,3.9
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Children in Need,3377,499.2,3219,475.9,1454,214.9,1386,204.9,1503,222.2,1452,214.6,1874,277,21,3.1
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Children in Need,7241,504.8,6980,486.6,3601,251,3515,245,2948,205.5,2881,200.8,4293,299.3,190,13.2
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Children in Need,3806,861.2,3430,776.2,2411,545.6,2189,495.3,2058,465.7,1921,434.7,1748,395.5,75,17
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Children in Need,2892,779.7,2754,742.5,1245,335.6,1214,327.3,1209,325.9,1193,321.6,1683,453.7,73,19.7
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Children in Need,2436,577.5,2248,533,1305,309.4,1203,285.2,1213,287.6,1130,267.9,1223,289.9,36,8.5
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Children in Need,4733,940.9,4250,844.8,2523,501.5,2241,445.5,2339,465,2138,425,2394,475.9,132,26.2
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Children in Need,17803,683.9,15288,587.3,11968,459.8,10372,398.5,10784,414.3,9551,366.9,7019,269.6,114,4.4
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Children in Need,1887,527.2,1719,480.3,1021,285.3,930,259.8,866,242,808,225.8,1021,285.3,66,18.4
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Children in Need,10317,595.4,9577,552.7,5930,342.2,5574,321.7,3084,178,2985,172.3,7233,417.4,1982,114.4
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Children in Need,1347,392.1,1302,379,585,170.3,574,167.1,580,168.8,567,165.1,767,223.3,36,10.5
2018,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Children in Need,1392,359.7,1317,340.3,859,222,827,213.7,423,109.3,412,106.5,969,250.4,149,38.5
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Children in Need,1858,522.5,1759,494.7,880,247.5,830,233.4,803,225.8,783,220.2,1055,296.7,30,8.4
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Children in Need,1742,484.1,1629,452.7,818,227.3,787,218.7,648,180.1,612,170.1,1094,304,c,c
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Children in Need,7252,771.8,6615,704,3831,407.7,3508,373.4,4147,441.4,3863,411.1,3105,330.5,134,14.3
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Children in Need,5570,520.3,5343,499.1,3053,285.2,2953,275.9,1938,181,1905,178,3632,339.3,272,25.4
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Children in Need,6290,434.6,6011,415.4,3093,213.7,2988,206.5,2307,159.4,2263,156.4,3983,275.2,122,8.4
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Children in Need,4154,540.5,3918,509.8,2115,275.2,2041,265.5,1744,226.9,1684,219.1,2410,313.6,31,4
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Children in Need,7691,605.6,6969,548.7,4652,366.3,4282,337.2,3827,301.3,3601,283.5,3864,304.2,108,8.5
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Children in Need,49,1342.5,49,1342.5,12,328.8,12,328.8,15,411,15,411,34,931.5,7,191.8
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Children in Need,2278,527.4,2129,492.9,1103,255.4,1047,242.4,1079,249.8,1024,237.1,1199,277.6,58,13.4
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Children in Need,3968,757,3696,705.1,2314,441.5,2160,412.1,1988,379.3,1884,359.4,1980,377.7,42,8
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Children in Need,1996,661.1,1867,618.4,1038,343.8,981,324.9,869,287.8,827,273.9,1127,373.3,143,47.4
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Children in Need,6832,620.6,6211,564.2,3950,358.8,3656,332.1,3639,330.6,3420,310.7,3193,290.1,159,14.4
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Children in Need,2908,499.9,2770,476.2,1576,270.9,1514,260.3,1249,214.7,1214,208.7,1659,285.2,278,47.8
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Children in Need,5108,1023.2,4612,923.8,3211,643.2,2887,578.3,2395,479.7,2236,447.9,2713,543.4,325,65.1
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Children in Need,2455,965.9,2207,868.3,1344,528.8,1231,484.3,1296,509.9,1211,476.5,1159,456,81,31.9
2018,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Children in Need,5222,494.5,4879,462,2688,254.6,2554,241.9,2468,233.7,2360,223.5,2754,260.8,157,14.9
